rel_path	width	height	us_bytes	status	eu_offsets	notes
billboard/slot/600points_on.png	48	32	384	shared	06cf00	
billboard/slot/60secondballsaver_off.png	48	32	384	shared	05c480	
billboard/slot/60secondballsaver_on.png	48	32	384	shared	05c300	
billboard/slot/7000000points_off.png	48	32	384	shared	06ee80	
billboard/slot/7000000points_on.png	48	32	384	shared	06ed00	
billboard/slot/700points_off.png	48	32	384	shared	06d380	
billboard/slot/700points_on.png	48	32	384	shared	06d200	
billboard/slot/8000000points_off.png	48	32	384	shared	06f180	
billboard/slot/8000000points_on.png	48	32	384	shared	06f000	
billboard/slot/800points_off.png	48	32	384	shared	06d680	
billboard/slot/800points_on.png	48	32	384	shared	06d500	
billboard/slot/9000000points_off.png	48	32	384	shared	06f480	
billboard/slot/9000000points_on.png	48	32	384	shared	06f300	
billboard/slot/900points_off.png	48	32	384	shared	06d980	
billboard/slot/900points_on.png	48	32	384	shared	06d800	
billboard/slot/90secondballsaver_off.png	48	32	384	shared	05c780	
billboard/slot/90secondballsaver_on.png	48	32	384	shared	05c600	
billboard/slot/big_off.png	48	32	384	shared	05d380	
billboard/slot/big_on.png	48	32	384	shared	05d200	
billboard/slot/bonusmultiplierX1_off.png	48	32	384	shared	0d7180	
billboard/slot/bonusmultiplierX1_on.png	48	32	384	shared	0d7000	
billboard/slot/bonusmultiplierX2_off.png	48	32	384	shared	0d7480	
billboard/slot/bonusmultiplierX2_on.png	48	32	384	shared	0d7300	
billboard/slot/bonusmultiplierX3_off.png	48	32	384	shared	0d7780	
billboard/slot/bonusmultiplierX3_on.png	48	32	384	shared	0d7600	
billboard/slot/bonusmultiplierX4_off.png	48	32	384	shared	0d7a80	
billboard/slot/bonusmultiplierX4_on.png	48	32	384	shared	0d7900	
billboard/slot/bonusmultiplierX5_off.png	48	32	384	shared	0d7d80	
billboard/slot/bonusmultiplierX5_on.png	48	32	384	shared	0d7c00	
billboard/slot/bonusmultiplier_off.png	48	32	384	shared	05e580	
billboard/slot/bonusmultiplier_on.png	48	32	384	shared	05e400	
billboard/slot/catchem_off.png	48	32	384	shared	05d680	
billboard/slot/catchem_on.png	48	32	384	shared	05d500	
billboard/slot/evolution_off.png	48	32	384	shared	05d980	
billboard/slot/evolution_on.png	48	32	384	shared	05d800	
billboard/slot/extraball_off.png	48	32	384	shared	058d80,05cd80,060d80,064d80	
billboard/slot/extraball_on.png	48	32	384	shared	058c00,05cc00,060c00,064c00	
billboard/slot/greatball_off.png	48	32	384	shared	05dc80	
billboard/slot/greatball_on.png	48	32	384	shared	05db00	
billboard/slot/masterball_off.png	48	32	384	shared	05e280	
billboard/slot/masterball_on.png	48	32	384	shared	05e100	
billboard/slot/pikachusaver_off.png	48	32	384	shared	058a80,05ca80,060a80,064a80	
billboard/slot/pikachusaver_on.png	48	32	384	shared	058900,05c900,060900,064900	
billboard/slot/slot_off.png	48	32	384	missing	-	
billboard/slot/slot_on.png	48	32	384	missing	-	
billboard/slot/small_off.png	48	32	384	shared	05d080	
billboard/slot/small_on.png	48	32	384	shared	05cf00	
billboard/slot/ultraball_off.png	48	32	384	shared	05df80	
billboard/slot/ultraball_on.png	48	32	384	shared	05de00	
copyright_text.png	64	64	1024	lang_specific(sig=64)	157000,157400,157800,158000,158800	* = parallel-bank speculation
erase_all_data.png	48	64	768	shared	113d00	
field_select/arrow.png	8	8	16	missing	-	
field_select/blinking_border.png	32	32	256	shared	0cb200,0df000,0e3000,103000	
field_select/field_select_tiles_hoenn.png	128	72	2304	missing	-	
field_select/field_select_tiles_johto.png	64	152	2432	missing	-	
field_select/field_select_tiles_kanto.png	88	112	2464	missing	-	
high_scores/hexadecimal_characters.png	16	256	1024	shared	0c7b00	
high_scores/high_scores_base_gameboy_hoenn.png	128	192	6144	lang_specific(sig=256)	104000	* = parallel-bank speculation
high_scores/high_scores_base_gameboy_johto.png	128	192	6144	lang_specific(sig=256)	104000	* = parallel-bank speculation
high_scores/high_scores_base_gameboy_kanto.png	128	192	6144	shared	104000	
key_config/ball_start_text.png	72	8	144	lang_specific(sig=64)	114da0,118d80,108da0*,10cda0*,110da0*,118da0*,120da0*,10cd80*,110d80*,114d80*,11cd80*,120d80*	* = parallel-bank speculation
key_config/icons.png	32	40	320	shared	10e900,115100,116900	
key_config/key_config_text.png	64	8	128	missing	-	
key_config/left_flipper_text.png	72	8	144	shared	118df0	
key_config/menu_text.png	56	8	112	missing	-	
key_config/reset_text.png	48	8	96	lang_specific(sig=64)	10e540,114d60,118d40,102540*,106540*,10a540*,112540*,116540*,11a540*,108d60*,10cd60*,110d60*,118d60*,11cd60*,120d60*,10cd40*,110d40*,114d40*,11cd40*,120d40*	* = parallel-bank speculation
key_config/right_flipper_text.png	72	8	144	shared	118e80	
key_config/tilt_text.png	128	8	256	missing	-	
option_menu/arrow.png	8	16	32	shared	10c200,10da00,114200,115a00	
option_menu/bgm_se_text.png	24	40	240	lang_specific(sig=64)	114c90,118c70,108c90*,10cc90*,110c90*,118c90*,11cc90*,120c90*,10cc70*,110c70*,114c70*,11cc70*,120c70*	* = parallel-bank speculation
option_menu/blank.png	32	64	512	shared	002e17,002e18,002e19,002e1a	
option_menu/blank2.png	8	40	80	shared	000063,000064,000065,000066	
option_menu/blank3.png	8	56	112	shared	000063,000064,000065,000066	
option_menu/blank4.png	16	24	96	shared	000063,000064,000065,000066	
option_menu/bold_arrow.png	8	8	16	shared	10c7c0,10dfc0,1147c0,115fc0	
option_menu/bouncing_pokeball.png	24	32	192	shared	10c280,10da80,114280,115a80	
option_menu/key_co_text.png	40	8	80	shared	118a60	
option_menu/nfig_text.png	24	8	48	shared	118ab0	
option_menu/on_off_text.png	16	16	64	missing	-	
option_menu/option_text.png	48	8	96	shared	118820	
option_menu/pika_bubble.png	16	24	96	shared	10c220,10da20,114220,115a20	
option_menu/pikachu.png	24	40	240	shared	10c880,10e080,114880,116080	
option_menu/psyduck.png	48	80	960	shared	10c400,10dc00,114400,115c00	
option_menu/psyduck_feet.png	24	24	144	shared	10c970,10e170,114970,116170	
option_menu/rumble_pikachu_animation.png	24	32	192	shared	10c340,10db40,114340,115b40	
option_menu/rumble_text.png	48	8	96	missing	-	
option_menu/solid_colors.png	8	40	80	shared	10c7d0,10dfd0,1147d0,115fd0	
option_menu/sound_test_digits.png	32	32	256	shared	10cb70,10e370,114b70,116370	
option_menu/sound_test_text.png	72	8	144	shared	118ae0	
pokedex/characters.interleave.png	128	256	8192	missing	-	
pokedex/pokedex_initial.png	128	192	6144	lang_specific(sig=256)	105800,108000,109800,110000,111800	* = parallel-bank speculation
pokedex/uncaught_pokemon.png	48	32	384	shared	089500,089680	
select_gb_target_text.png	64	64	1024	shared	15a000	
sgb_border.interleave.png	128	128	4096	lang_specific(sig=256)	038166	* = parallel-bank speculation
sgb_border_blank.png	128	128	4096	shared	0066fe,0066ff,006700,006701	
stage/again_off.png	32	8	64	shared	156440	
stage/alphabet_1.png	16	104	416	shared	034000,06f700,08b100,10b100	
stage/alphabet_2.png	16	104	416	shared	034200,0b4100,10f100,113100	
stage/apostrophe_color.png	8	8	16	shared	0343d0,034b40,034d40,035220	
stage/apostrophe_mono.png	8	8	16	shared	0341d0,035940,035b40,036020	
stage/ball_capture_smoke.interleave.png	32	48	384	shared	0c8800	
stage/ball_greatball.w32.interleave.png	32	64	512	missing	-	
stage/ball_greatball_mini.w32.interleave.png	32	64	512	missing	-	
stage/ball_greatball_shake.w16.interleave.png	16	16	64	missing	-	
stage/ball_gsball.w32.interleave.png	32	64	512	missing	-	
stage/ball_gsball_mini.w32.interleave.png	32	64	512	missing	-	
stage/ball_gsball_shake.w16.interleave.png	16	16	64	missing	-	
stage/ball_masterball.w32.interleave.png	32	64	512	shared	0c8e00	
stage/ball_masterball_mini.w32.interleave.png	32	64	512	shared	0c9600	
stage/ball_masterball_shake.w16.interleave.png	16	16	64	shared	0c8340	
stage/ball_mini.w32.interleave.png	32	64	512	shared	0c9800	
stage/ball_pokeball.w32.interleave.png	32	64	512	shared	0c8400	
stage/ball_pokeball_mini.w32.interleave.png	32	64	512	shared	0c9000	
stage/ball_pokeball_shake.w16.interleave.png	16	16	64	shared	0c8380	
stage/ball_ultraball.w32.interleave.png	32	64	512	missing	-	
stage/ball_ultraball_mini.w32.interleave.png	32	64	512	missing	-	
stage/ball_ultraball_shake.w16.interleave.png	16	16	64	missing	-	
stage/blue_bottom/blue_bottom_1.png	128	128	4096	shared	0bb000,0bd000,0bf000,0c3000	
stage/blue_bottom/blue_bottom_base_gameboy.png	128	128	4096	lang_specific(sig=256)	035500,06f600,073000,077000,07b000,07f000,083000,087000	* = parallel-bank speculation
stage/blue_bottom/blue_bottom_base_gameboycolor.png	128	128	4096	shared	0c4000	
stage/blue_top/blue_top_1.png	16	152	608	shared	154fa0	
stage/blue_top/blue_top_2.png	32	64	512	shared	155200	
stage/blue_top/blue_top_3.png	16	104	416	shared	154e00	
stage/blue_top/blue_top_4.png	128	128	4096	shared	0b3000	
stage/blue_top/blue_top_base_gameboy.png	16	856	3424	shared	0732a0	
stage/blue_top/blue_top_base_gameboycolor.png	16	856	3424	shared	0b22a0	
stage/blue_top/status_bar_symbols_gameboy.png	32	32	256	shared	035500,06f600,073000,077000	
stage/blue_top/status_bar_symbols_gameboycolor.png	32	32	256	shared	034700,0ac000,0ae000,0b0000	
stage/breeding_progress_icon.png	16	8	32	missing	-	
stage/catch.w48.png	48	8	96	shared	156480	
stage/caught_pokeball.png	16	8	32	shared	156760,15af60,15b360,15b760	
stage/colon_color.png	8	8	16	shared	0343e0,034858,034860,034a40	
stage/colon_mono.png	8	8	16	shared	0341e0,035658,035660,035840	
stage/diglett_bonus/diglett_bonus_base_gameboy.png	104	128	3328	shared	10b000	
stage/diglett_bonus/diglett_bonus_base_gameboycolor.png	104	128	3328	shared	113000	
stage/diglett_bonus/dugtrio_1.png	16	152	608	shared	1548a0	
stage/diglett_bonus/dugtrio_2.png	16	24	96	shared	154b00	
stage/diglett_bonus/dugtrio_3.png	16	104	416	shared	154700	
stage/diglett_bonus/dugtrio_4.png	40	64	640	shared	154b60	
stage/e_acute_color.png	8	8	16	missing	-	
stage/e_acute_mono.png	8	8	16	missing	-	
stage/evolution_progress_icons.png	128	8	256	lang_specific(sig=128)	156680,15ae80,15b280,15b680,15be80,14e680*,15e680*,15ee80*,14f280*,157280*,14f680*,157680*,15f680*	* = parallel-bank speculation
stage/exclamation_point_color.png	8	8	16	shared	0343a0,034840,034b30,034c50	
stage/exclamation_point_mono.png	8	8	16	shared	0341a0,035640,035930,035a50	
stage/flipper.png	24	48	288	shared	0c8600	
stage/gengar_bonus/gastly.interleave.png	32	48	384	shared	0e3e00	
stage/gengar_bonus/gengar.interleave.png	32	224	1792	shared	154000	
stage/gengar_bonus/gengar_bonus_1.png	128	128	4096	shared	0b5000	
stage/gengar_bonus/gengar_bonus_base_gameboy.png	128	128	4096	shared	08b000	
stage/gengar_bonus/gengar_bonus_base_gameboycolor.png	128	128	4096	shared	0b4000	
stage/gengar_bonus/gengar_ground.png	32	56	448	shared	103e00	
stage/gengar_bonus/haunter.interleave.png	32	96	768	shared	15c000	
stage/gold_bottom/gold_bottom_5.png	128	128	4096	missing	-	
stage/gold_bottom/gold_bottom_base_gameboy.png	128	128	4096	lang_specific(sig=256)	035500,06f600,073000,077000,07b000,07f000,083000,087000	* = parallel-bank speculation
stage/gold_bottom/gold_bottom_base_gameboycolor.png	128	128	4096	lang_specific(sig=256)	034700,0ac000,0ae000,0b0000,0b2000,0b4000,0b6000,0b8000	* = parallel-bank speculation
stage/gold_top/gold_top_1.png	16	152	608	missing	-	
stage/gold_top/gold_top_2.png	32	64	512	missing	-	
stage/gold_top/gold_top_3.png	16	104	416	missing	-	
stage/gold_top/gold_top_4.png	128	128	4096	missing	-	
stage/gold_top/gold_top_5.png	32	64	512	missing	-	
stage/gold_top/gold_top_6.png	16	16	64	shared	15ec80	
stage/gold_top/gold_top_base_gameboy.png	16	856	3424	shared	0932a0	
stage/gold_top/gold_top_base_gameboycolor.png	16	856	3424	missing	-	
stage/gold_top/status_bar_symbols_gameboycolor.png	32	32	256	shared	034700,0ac000,0ae000,0b0000	
stage/menu_symbols.png	72	8	144	shared	034400	
stage/meowth_bonus/meowth_1.png	16	152	608	shared	1499a0	
stage/meowth_bonus/meowth_2.png	16	24	96	shared	149c00	
stage/meowth_bonus/meowth_3.png	16	104	416	shared	149800	
stage/meowth_bonus/meowth_4.png	48	72	864	shared	149c60	
stage/meowth_bonus/meowth_bonus_base_gameboy.png	80	128	2560	shared	06f600	
stage/meowth_bonus/meowth_bonus_base_gameboycolor.png	96	96	2304	shared	11e700	
stage/mewtwo_bonus/mewtwo_1.png	16	152	608	shared	1471a0	
stage/mewtwo_bonus/mewtwo_2.png	16	24	96	shared	147400	
stage/mewtwo_bonus/mewtwo_3.png	16	104	416	shared	147000	
stage/mewtwo_bonus/mewtwo_4.png	48	56	672	shared	147460	
stage/mewtwo_bonus/mewtwo_bonus_base_gameboy.png	104	128	3328	shared	117000	
stage/mewtwo_bonus/mewtwo_bonus_base_gameboycolor.png	104	128	3328	shared	10f000	
stage/period_color.png	8	8	16	shared	0343b0,034850,034950,034d50	
stage/period_mono.png	8	8	16	shared	0341b0,035650,035750,035b50	
stage/pikachu_saver.png	16	56	224	shared	0c8720	
stage/red_bottom/japanese_characters.png	64	64	1024	shared	155400	
stage/red_bottom/japanese_characters_2.png	32	64	512	shared	155800	
stage/red_bottom/red_bottom_5.png	128	128	4096	shared	0ad000,0af000,0b7000,0b9000	
stage/red_bottom/red_bottom_base_gameboy.png	128	128	4096	lang_specific(sig=256)	035500,06f600,073000,077000,07b000,07f000,083000,087000	* = parallel-bank speculation
stage/red_bottom/red_bottom_base_gameboycolor.png	128	128	4096	shared	0ac000	
stage/red_bottom/red_bottom_indicators_gameboy.png	128	384	12288	lang_specific(sig=256)	0d4000	* = parallel-bank speculation
stage/red_top/red_top_1.png	16	152	608	shared	155ba0	
stage/red_top/red_top_2.png	32	64	512	shared	155e00	
stage/red_top/red_top_3.png	16	104	416	shared	155a00	
stage/red_top/red_top_4.png	128	128	4096	shared	0b1000	
stage/red_top/red_top_5.png	32	64	512	shared	15d800	
stage/red_top/red_top_6.png	16	16	64	shared	15ec80	
stage/red_top/red_top_base_gameboy.png	16	856	3424	shared	0932a0	
stage/red_top/red_top_base_gameboycolor.png	16	856	3424	shared	0b02a0	
stage/red_top/status_bar_symbols_gameboy.png	32	32	256	shared	035500,06f600,073000,077000	
stage/red_top/status_bar_symbols_gameboycolor.png	32	32	256	shared	034700,0ac000,0ae000,0b0000	
stage/roaming_dogs_mini.interleave.png	16	48	192	missing	-	
stage/roaming_dogs_portal.interleave.png	24	32	192	missing	-	
stage/ruby_bottom/ruby_bottom_5.png	128	128	4096	missing	-	
stage/ruby_bottom/ruby_bottom_base_gameboy.png	128	128	4096	lang_specific(sig=256)	035500,06f600,073000,077000,07b000,07f000,083000,087000	* = parallel-bank speculation
stage/ruby_bottom/ruby_bottom_base_gameboycolor.png	128	128	4096	lang_specific(sig=256)	034700,0ac000,0ae000,0b0000,0b2000,0b4000,0b6000,0b8000	* = parallel-bank speculation
stage/ruby_top/ruby_top_1.png	16	152	608	missing	-	
stage/ruby_top/ruby_top_2.png	32	64	512	missing	-	
stage/ruby_top/ruby_top_3.png	16	104	416	missing	-	
stage/ruby_top/ruby_top_4.png	128	128	4096	missing	-	
stage/ruby_top/ruby_top_5.png	32	64	512	missing	-	
stage/ruby_top/ruby_top_6.png	16	16	64	shared	15ec80	
stage/ruby_top/ruby_top_base_gameboy.png	16	856	3424	shared	0932a0	
stage/ruby_top/ruby_top_base_gameboycolor.png	16	856	3424	missing	-	
stage/ruby_top/status_bar_symbols_gameboycolor.png	32	32	256	shared	034700,0ac000,0ae000,0b0000	
stage/sapphire_bottom/sapphire_bottom_1.png	128	128	4096	missing	-	
stage/sapphire_bottom/sapphire_bottom_base_gameboy.png	128	128	4096	lang_specific(sig=256)	035500,06f600,073000,077000,07b000,07f000,083000,087000	* = parallel-bank speculation
stage/sapphire_bottom/sapphire_bottom_base_gameboycolor.png	128	128	4096	lang_specific(sig=256)	034700,0ac000,0ae000,0b0000,0b2000,0b4000,0b6000,0b8000	* = parallel-bank speculation
stage/sapphire_top/sapphire_top_1.png	16	152	608	missing	-	
stage/sapphire_top/sapphire_top_2.png	32	64	512	missing	-	
stage/sapphire_top/sapphire_top_3.png	16	104	416	missing	-	
stage/sapphire_top/sapphire_top_4.png	128	128	4096	shared	0b3000	
stage/sapphire_top/sapphire_top_base_gameboy.png	16	856	3424	shared	0732a0	
stage/sapphire_top/sapphire_top_base_gameboycolor.png	16	856	3424	missing	-	
stage/sapphire_top/status_bar_symbols_gameboycolor.png	32	32	256	shared	034700,0ac000,0ae000,0b0000	
stage/saver_off.png	32	8	64	shared	0772a0,09b2a0,0ac2a0,0c42a0	
stage/seel_bonus/seel_1.png	16	152	608	shared	11d6a0	
stage/seel_bonus/seel_2.png	16	24	96	shared	11d900	
stage/seel_bonus/seel_3.png	16	104	416	shared	11d500	
stage/seel_bonus/seel_4.png	16	296	1184	shared	11d960	
stage/seel_bonus/seel_bonus_base_gameboy.png	96	128	3072	shared	11b000	
stage/seel_bonus/seel_bonus_base_gameboycolor.png	80	128	2560	shared	11cb00	
stage/shared/arrows.png	16	32	128	shared	0d3f00	
stage/shared/bonus_slot_glow.png	16	88	352	shared	0dfe00	
stage/shared/bonus_slot_glow_2.png	8	16	32	shared	0dffe0	
stage/shared/breeding_trinket.png	8	16	32	missing	-	
stage/shared/evolution_trinkets.png	8	128	256	lang_specific(sig=128)	0dbf00,15e480,15e880,15e980,15ea80,0cff00*,0d3f00*,0d7f00*,0dff00*,0e3f00*,156480*,152880*,152980*	* = parallel-bank speculation
stage/shared/pika_bolt.png	8	32	64	shared	0c83c0	
stage/silver_bottom/silver_bottom_1.png	128	128	4096	missing	-	
stage/silver_bottom/silver_bottom_base_gameboy.png	128	128	4096	lang_specific(sig=256)	035500,06f600,073000,077000,07b000,07f000,083000,087000	* = parallel-bank speculation
stage/silver_bottom/silver_bottom_base_gameboycolor.png	128	128	4096	lang_specific(sig=256)	034700,0ac000,0ae000,0b0000,0b2000,0b4000,0b6000,0b8000	* = parallel-bank speculation
stage/silver_top/silver_top_1.png	16	152	608	missing	-	
stage/silver_top/silver_top_2.png	32	64	512	missing	-	
stage/silver_top/silver_top_3.png	16	104	416	missing	-	
stage/silver_top/silver_top_4.png	128	128	4096	shared	0b3000	
stage/silver_top/silver_top_base_gameboy.png	16	856	3424	shared	0732a0	
stage/silver_top/silver_top_base_gameboycolor.png	16	856	3424	missing	-	
stage/silver_top/status_bar_symbols_gameboycolor.png	32	32	256	shared	034700,0ac000,0ae000,0b0000	
stage/timer_digits.png	8	176	352	shared	107e00,15de00	
stage/unused_evolution_text.png	208	8	416	shared	1564e0,15ace0,15b0e0,15b4e0	
stage/unused_stage.png	128	128	4096	shared	08f000	
titlescreen/bouncing_pokeball.png	24	24	144	shared	0cc460,0cdc60,0d0460,0d1c60	
titlescreen/titlescreen.png	128	192	6144	missing	-	
titlescreen/titlescreen_fade_in.png	128	192	6144	missing	-	
unused_pocket_monster.png	48	32	384	shared	073100,093100	
unused_pocket_monster_2.png	48	32	384	shared	0b0100,0b2100	
